treeID nodeID parmID contPT mwcpSZ
318 2 57 0 NA 0
319 2 56 81 0.999464258379995 0
320 2 56 24 0.0330832251622167 0
321 2 56 0 NA 0
322 2 59 0 NA 0
323 2 58 1 2009062 0
324 2 58 7 0.00142086024702666 0
325 2 58 0 NA 0
326 2 61 0 NA 0
327 2 60 31 0.0422580130695774 0
328 2 60 2 0.000897236516597593 0
329 2 60 0 NA 0
330 2 63 0 NA 0
331 2 62 60 0.000644884 0
332 2 62 0 NA 0
333 2 64 0 NA 0
334 2 55 55 0.0716630197007166 0
335 2 55 7 0.00211316568614715 0
336 2 55 6 2010 0
337 2 55 2 0.000848769583636983 0
338 2 55 1 2010091 0
339 2 55 9 0.000123709920255972 0
340 2 55 0 NA 0
341 2 70 0 NA 0
342 2 69 47 0.00392618767370269 0
343 2 69 0 NA 0
344 2 71 0 NA 0
345 2 68 37 79.0666558870922 0
346 2 68 0 NA 0
347 2 72 0 NA 0
348 2 67 98 10.5592875 0
349 2 67 8 0.00053723611 0
350 2 67 0 NA 0
351 2 74 0 NA 0
352 2 73 8 0.00065159941 0
353 2 73 17 0.981702763236584 0
354 2 73 11 0.000363901019989083 0
355 2 73 0 NA 0
356 2 77 0 NA 0
357 2 76 0 NA 0
358 2 75 55 0.0615053763381548 0
359 2 75 73 9.27355195596582e-05 0
360 2 75 0 NA 0
361 2 79 0 NA 0
362 2 78 0 NA 0
363 2 66 41 0.27266127400818 0
364 2 66 29 1.03416746874289 0
365 2 66 0 NA 0
366 2 81 0 NA 0
367 2 80 1 2010103 0
368 2 80 0 NA 0
369 2 82 7 0.00364820872045866 0
370 2 82 0 NA 0
371 2 83 0 NA 0
372 2 65 3 0.00082195949 0
373 2 65 91 0.19829015711388 0
374 2 65 38 0.000224409967489916 0
375 2 65 32 0.263043478244115 0
376 2 65 0 NA 0
377 2 87 0 NA 0
378 2 86 69 63.8023908748318 0
379 2 86 0 NA 0
380 2 88 68 0.107398568017829 0
381 2 88 0 NA 0
382 2 89 0 NA 0
383 2 85 0 NA 0
384 2 84 77 0.461538461538462 0
385 2 84 19 0.0447761192038851 0
386 2 84 34 88.8976188220091 0
387 2 84 20 -0.0019567180698239 0
388 2 84 0 NA 0
389 2 93 73 0.000189141312384518 0
390 2 93 0 NA 0
391 2 94 0 NA 0
392 2 92 0 NA 0
393 2 91 39 75.5489045072319 0
394 2 91 39 54.6169963539387 0
395 2 91 0 NA 0
396 2 96 0 NA 0
397 2 95 73 0.000523732290707833 0
398 2 95 0 NA 0
399 2 97 1 2011042 0
400 2 97 0 NA 0
401 2 98 0 NA 0
402 2 90 51 0.142857142081224 0
403 2 90 0 NA 0
404 2 99 0 NA 0
405 3 1 18 0.0739130434348741 0
406 3 1 16 385.736730360934 0
407 3 1 79 0 0
408 3 1 3 0.00181065896 0
409 3 1 7 0.000464767162232656 0
410 3 1 42 3.96622999994844e-07 0
411 3 1 0 NA 0
412 3 7 0 NA 0
413 3 6 1 2009071 0
414 3 6 48 213.770363968687 0
415 3 6 0 NA 0
416 3 9 0 NA 0
417 3 8 0 NA 0
418 3 5 10 0.0011847981720001 0
419 3 5 0 NA 0
420 3 10 0 NA 0
421 3 4 11 0.00460829494 0
422 3 4 48 74.2555553957018 0
423 3 4 8 0.00031809746 0
424 3 4 48 45.1987847963002 0
425 3 4 0 NA 0
426 3 14 0 NA 0
427 3 13 30 0.0489925106195101 0
428 3 13 18 0.00921658981694069 0
429 3 13 0 NA 0
430 3 16 0 NA 0
431 3 15 12 676.122254976652 0
432 3 15 0 NA 0
433 3 17 0 NA 0
434 3 12 31 0.0769377080346143 0
435 3 12 16 211.836956521739 0
436 3 12 14 0.00210111688349113 0
437 3 12 93 0.12183188179269 0
438 3 12 52 0.0610363117136622 0
439 3 12 24 0.0079315180031932 0
440 3 12 0 NA 0
441 3 23 0 NA 0
442 3 22 16 187.798076923077 0
443 3 22 0 NA 0
444 3 24 61 0.008556619 0
445 3 24 0 NA 0
446 3 25 0 NA 0
447 3 21 0 NA 0
448 3 20 0 NA 0
449 3 19 69 51.5482105418353 0
450 3 19 1 2010121 0
451 3 19 0 NA 0
452 3 27 7 0.00138425104831949 0
453 3 27 68 0 0
454 3 27 0 NA 0
455 3 29 3 0.000261639907 0
456 3 29 0 NA 0
457 3 30 2 0.000354095590323521 0
458 3 30 0 NA 0
459 3 31 0 NA 0
460 3 28 0 NA 0
461 3 26 81 0.99979474548 0
462 3 26 32 0.176000000052042 0
463 3 26 87 0 0
464 3 26 50 1.75333333348806 0
465 3 26 0 NA 0
466 3 35 0 NA 0
467 3 34 77 0.166666666322083 0
468 3 34 0 NA 0
469 3 36 97 0.051373593 0
470 3 36 0 NA 0
471 3 37 0 NA 0
472 3 33 0 NA 0
473 3 32 49 0.195652174005236 0
474 3 32 84 74.31529475 0
475 3 32 0 NA 0
476 3 39 1 2011054 0
477 3 39 50 1.33333333372524 0
478 3 39 0 NA 0
479 3 41 63 0.119047619406621 0
480 3 41 0 NA 0
481 3 42 0 NA 0
482 3 40 0 NA 0
483 3 38 0 NA 0
484 3 18 0 NA 0
485 3 11 1 2010121 0
486 3 11 0 NA 0
487 3 43 92 19000 0
488 3 43 0 NA 0
489 3 44 30 0.0640468166112809 0
490 3 44 0 NA 0
491 3 45 0 NA 0
492 3 3 63 0 0
493 3 3 45 0.0261805149792146 0
494 3 3 0 NA 0
495 3 47 0 NA 0
496 3 46 58 0.00235068461004701 0
497 3 46 63 0.100000000100367 0
498 3 46 0 NA 0
499 3 49 2 0.00057932667956682 0
500 3 49 0 NA 0
501 3 50 0 NA 0
502 3 48 86 2 0
503 3 48 54 0.06666666672 0
504 3 48 0 NA 0
505 3 52 0 NA 0
506 3 51 0 NA 0
507 3 2 1 2010053 0
508 3 2 85 0 0
509 3 2 1 2009091 0
510 3 2 104 0 0
511 3 2 0 NA 0
512 3 56 0 NA 0
513 3 55 0 NA 0
514 3 54 37 65.4306752216008 0
515 3 54 79 0 0
516 3 54 0 NA 0
517 3 58 0 NA 0
518 3 57 4 0.00435654313 0
519 3 57 55 0.0612426789 0
520 3 57 34 86.1046892061287 0
521 3 57 0 NA 0
522 3 61 0 NA 0
523 3 60 79 0 0
524 3 60 15 0.99647266313007 0
525 3 60 0 NA 0
526 3 63 1 2009092 0
527 3 63 0 NA 0
528 3 64 0 NA 0
529 3 62 32 0.185589519635206 0
530 3 62 0 NA 0
531 3 65 0 NA 0
532 3 59 35 0.4500000009414 0
533 3 59 1 2009111 0
534 3 59 0 NA 0
535 3 67 0 NA 0
536 3 66 0 NA 0
537 3 53 6 2010 0
538 3 53 8 0.00088957527 0
539 3 53 78 0.0720672864063966 0
540 3 53 89 0.00333178576996668 0
541 3 53 0 NA 0
542 3 71 0 NA 0
543 3 70 31 0.0268129189594637 0
544 3 70 0 NA 0
545 3 72 0 NA 0
546 3 69 22 0.00123941334932035 0
547 3 69 1 2010084 0
548 3 69 0 NA 0
549 3 74 0 NA 0
550 3 73 52 0.0703463600022619 0
551 3 73 0 NA 0
552 3 75 0 NA 0
553 3 68 7 0.00129837633532108 0
554 3 68 1 2012064 0
555 3 68 46 62.6035489940212 0
556 3 68 20 -0.00591680417059168 0
557 3 68 0 NA 0
558 3 79 50 1.83333333343596 0
559 3 79 46 43.3534011969617 0
560 3 79 0 NA 0
561 3 81 0 NA 0
562 3 80 0 NA 0
563 3 78 49 0.428571428571428 0
564 3 78 60 0.000184395 0
565 3 78 72 0.317241379238354 0
566 3 78 0 NA 0
567 3 84 0 NA 0
568 3 83 56 0.00219552901 0
569 3 83 15 0.996800731260224 0
570 3 83 0 NA 0
571 3 86 0 NA 0
572 3 85 0 NA 0
573 3 82 0 NA 0
574 3 77 68 0.0953846153960559 0
575 3 77 0 NA 0
576 3 87 0 NA 0
577 3 76 19 0.279503105466098 0
578 3 76 86 3 0
579 3 76 60 1.51861e-05 0
580 3 76 0 NA 0
581 3 90 45 0.000844134450025324 0
582 3 90 0 NA 0
583 3 91 103 1 0
584 3 91 2 0.000769410797885028 0
585 3 91 0 NA 0
586 3 93 10 0.0024225428699999 0
587 3 93 98 10.45220627 0
588 3 93 0 NA 0
589 3 95 89 0.000273798569997262 0
590 3 95 0 NA 0
591 3 96 70 618.463775936509 0
592 3 96 64 66.8045174465672 0
593 3 96 0 NA 0
594 3 98 0 NA 0
595 3 97 1 2011083 0
596 3 97 0 NA 0
597 3 99 0 NA 0
598 3 94 0 NA 0
599 3 92 19 0.0394736842072451 0
600 3 92 0 NA 0
601 3 100 0 NA 0
602 3 89 0 NA 0
603 3 88 0 NA 0
604 4 1 6 2009 0
605 4 1 8 0.0004720795 0
606 4 1 58 0.00246035288980317 0
607 4 1 43 0.236170440469447 0
608 4 1 0 NA 0
609 4 5 48 211.131280967065 0
610 4 5 0 NA 0
611 4 6 0 NA 0
612 4 4 58 0.0084764753 0
613 4 4 0 NA 0
614 4 7 16 316.576131687243 0
615 4 7 0 NA 0
616 4 8 0 NA 0
617 4 3 68 0.0472074468150139 0
618 4 3 55 0.0544431215505444 0
619 4 3 1 2009072 0
620 4 3 0 NA 0
621 4 11 0 NA 0
622 4 10 2 0.00211559804874586 0
623 4 10 58 0.00378101108003781 0
624 4 10 0 NA 0
625 4 13 0 NA 0
626 4 12 0 NA 0
627 4 9 1 2009062 0
628 4 9 85 0 0
629 4 9 80 4.06855e-06 0
630 4 9 0 NA 0
631 4 16 0 NA 0
632 4 15 58 0.0155394658410878 0
633 4 15 0 NA 0
634 4 17 0 NA 0
635 4 14 18 0.103260869652099 0
636 4 14 68 0.0851063828676822 0
637 4 14 0 NA 0
638 4 19 0 NA 0
639 4 18 86 1 0
640 4 18 16 303.678371907422 0
641 4 18 0 NA 0
642 4 21 0 NA 0
643 4 20 83 0.153846154923905 0
644 4 20 0 NA 0
645 4 22 0 NA 0
646 4 2 65 3450116.24803566 0
647 4 2 1 2010083 0
648 4 2 8 0.00063311782 0
649 4 2 68 0.0741935483247711 0
650 4 2 63 0.0392156861537255 0
651 4 2 0 NA 0
652 4 27 0 NA 0
653 4 26 0 NA 0
654 4 25 65 2223600.21751149 0
655 4 25 84 81.32435743 0
656 4 25 0 NA 0
657 4 29 0 NA 0
658 4 28 0 NA 0
659 4 24 42 1.98467000011511e-06 0
660 4 24 34 89.0180567484984 0
661 4 24 43 0.277032758301189 0
662 4 24 2 0.00149749326765566 0
663 4 24 15 0.991436726920514 0
664 4 24 0 NA 0
665 4 34 46 45.227365454026 0
666 4 34 84 83.35553725 0
667 4 34 0 NA 0
668 4 36 0 NA 0
669 4 35 0 NA 0
670 4 33 10 0.000673073347000172 0
671 4 33 0 NA 0
672 4 37 47 0.0297079556885151 0
673 4 37 0 NA 0
674 4 38 0 NA 0
675 4 32 101 2 0
676 4 32 32 0.0205479452184753 0
677 4 32 0 NA 0
678 4 40 0 NA 0
679 4 39 1 2012021 0
680 4 39 60 0.000611337 0
681 4 39 0 NA 0
682 4 42 64 50.6695126963528 0
683 4 42 0 NA 0
684 4 43 1 2011054 0
685 4 43 0 NA 0
686 4 44 0 NA 0
687 4 41 23 0.00973789616077639 0
688 4 41 0 NA 0
689 4 45 0 NA 0
690 4 31 0 NA 0
691 4 30 10 0.000328434860000027 0
692 4 30 17 0.966344131248198 0
693 4 30 45 0.01799471685018 0
694 4 30 0 NA 0
695 4 48 0 NA 0
696 4 47 0 NA 0
697 4 46 70 237.089965604441 0
698 4 46 0 NA 0
699 4 49 0 NA 0
700 4 23 1 2010113 0
701 4 23 23 0.00423091216749488 0
702 4 23 41 0.259113304205182 0
703 4 23 11 0.000147058820004412 0
704 4 23 0 NA 0
705 4 53 0 NA 0
706 4 52 47 0.00107123727490191 0
707 4 52 0 NA 0
708 4 54 84 83.89399223 0
709 4 54 31 0.00554323726961197 0
710 4 54 0 NA 0
711 4 56 0 NA 0
712 4 55 32 0.138888888836605 0
713 4 55 0 NA 0
714 4 57 0 NA 0
715 4 51 29 1.05459610028546 0
716 4 51 68 0.104185218204441 0
717 4 51 29 1.02514156286345 0
718 4 51 0 NA 0
719 4 60 68 0.05999999990952 0
720 4 60 0 NA 0
721 4 61 0 NA 0
722 4 59 55 0.06825898607 0
723 4 59 23 0.0137178693943336 0
724 4 59 0 NA 0
725 4 63 0 NA 0
726 4 62 7 0.00136444553432742 0
727 4 62 0 NA 0
728 4 64 0 NA 0
729 4 58 16 357.29801980198 0
730 4 58 74 1.131409736 0
731 4 58 55 0.08006756758 0
732 4 58 0 NA 0
733 4 67 0 NA 0
734 4 66 0 NA 0
735 4 65 14 0.000445495049430631 0
736 4 65 0 NA 0
737 4 68 0 NA 0
738 4 50 22 0.00135287485876199 0
739 4 50 4 0.00218379281 0
740 4 50 29 1.09030100334423 0
741 4 50 53 31.7439152556641 0
742 4 50 3 0.000333027338 0
743 4 50 0 NA 0
744 4 73 0 NA 0
745 4 72 48 267.530941962305 0
746 4 72 52 0.06469248864841 0
747 4 72 108 0.018568024 0
748 4 72 0 NA 0
749 4 76 0 NA 0
750 4 75 49 0.49999999979625 0
751 4 75 44 0.00217476160991301 0
752 4 75 0 NA 0
753 4 78 67 0.00584746080306833 0
754 4 78 47 0.00137741046743293 0
755 4 78 0 NA 0
756 4 80 0 NA 0
757 4 79 57 0.232770683446983 0
758 4 79 31 0.0129550672306477 0
759 4 79 0 NA 0
760 4 82 0 NA 0
761 4 81 0 NA 0
762 4 77 0 NA 0
763 4 74 0 NA 0
764 4 71 36 0.00193626716067214 0
765 4 71 19 0.0197368421150199 0
766 4 71 27 0.1000000002538 0
767 4 71 0 NA 0
768 4 85 0 NA 0
769 4 84 0 NA 0
770 4 83 62 872.45415080133 0
771 4 83 56 0 0
772 4 83 0 NA 0
773 4 87 0 NA 0
774 4 86 0 NA 0
775 4 70 97 0 0
776 4 70 0 NA 0
777 4 88 57 0.250125614949995 0
778 4 88 25 0.000879610291273609 0
779 4 88 9 0.000118693325606926 0
780 4 88 16 251.333333333333 0
781 4 88 0 NA 0
782 4 92 0 NA 0
783 4 91 68 0.122666666669653 0
784 4 91 0 NA 0
785 4 93 0 NA 0
786 4 90 91 0.157734023302208 0
787 4 90 37 68.1564044845839 0
788 4 90 0 NA 0
789 4 95 55 0.0809968847351402 0
790 4 95 10 0.00044111098000007 0
791 4 95 0 NA 0
792 4 97 0 NA 0
793 4 96 61 0.0199057304 0
794 4 96 0 NA 0
795 4 98 0 NA 0
796 4 94 14 0.000446474980404878 0
797 4 94 0 NA 0
798 4 99 0 NA 0
799 4 89 29 1.05851800553772 0
800 4 89 0 NA 0
801 4 100 0 NA 0
802 4 69 24 0.104849006569211 0
803 4 69 66 0.57835852 0
804 4 69 24 0.0129162906034001 0
805 4 69 32 0.191489361637999 0
806 4 69 47 0.0146312332045274 0
807 4 69 0 NA 0
808 4 105 0 NA 0
809 4 104 0 NA 0
810 4 103 5 0.0849056603135177 0
811 4 103 9 0.000648557478409705 0
812 4 103 44 0.00285184747988593 0
813 4 103 0 NA 0
814 4 108 0 NA 0
815 4 107 0 NA 0
816 4 106 0 NA 0
817 4 102 0 NA 0
818 4 101 0 NA 0
819 5 1 37 64.647471414528 0
820 5 1 8 0.00063922884 0
821 5 1 85 0 0
822 5 1 6 2009 0
823 5 1 67 0.180712379227466 0
824 5 1 8 0.00037389652 0
825 5 1 0 NA 0
826 5 7 0 NA 0
827 5 6 0 NA 0
828 5 5 35 0.333333333333333 0
829 5 5 65 673159.367703094 0
830 5 5 10 5.33240889999453e-05 0
831 5 5 0 NA 0
832 5 10 0 NA 0
833 5 9 74 21.26193283 0
834 5 9 0 NA 0
835 5 11 43 0.472777672780544 0
836 5 11 0 NA 0
837 5 12 0 NA 0
838 5 8 0 NA 0
839 5 4 47 0.00026308866439412 0
840 5 4 30 0.0591966343723679 0
841 5 4 0 NA 0
842 5 14 0 NA 0
843 5 13 16 340.273536895674 0
844 5 13 1 2012063 0
845 5 13 65 6269702.36638789 0
846 5 13 54 0.0487804877272814 0
847 5 13 0 NA 0
848 5 18 27 0.148148148148148 0
849 5 18 95 2 0
850 5 18 0 NA 0
851 5 20 0 NA 0
852 5 19 0 NA 0
853 5 17 0 NA 0
854 5 16 0 NA 0
855 5 15 0 NA 0
856 5 3 6 2009 0
857 5 3 50 1.13268698061937 0
858 5 3 0 NA 0
859 5 22 46 61.0569534681748 0
860 5 22 0 NA 0
861 5 23 37 45.2239526121975 0
862 5 23 0 NA 0
863 5 24 0 NA 0
864 5 21 64 57.7432060180378 0
865 5 21 43 0.29498674578885 0
866 5 21 0 NA 0
867 5 26 62 159.907168214908 0
868 5 26 0 NA 0
869 5 27 0 NA 0
870 5 25 11 0.00321199143974304 0
871 5 25 73 0.00145524355440561 0
872 5 25 1 2011123 0
873 5 25 8 0.00190467717 0
874 5 25 25 0.00760364548670161 0
875 5 25 0 NA 0
876 5 32 0 NA 0
877 5 31 0 NA 0
878 5 30 0 NA 0
879 5 29 0 NA 0
880 5 28 1 2010123 0
881 5 28 0 NA 0
882 5 33 0 NA 0
883 5 2 23 0.00365918207002982 0
884 5 2 1 2012064 0
885 5 2 1 2010113 0
886 5 2 55 0.0786125152507861 0
887 5 2 43 0.17539478552228 0
888 5 2 0 NA 0
889 5 38 72 0.375 0
890 5 38 30 0.0408083201420404 0
891 5 38 0 NA 0
892 5 40 0 NA 0
893 5 39 0 NA 0
894 5 37 13 0.00029809501230205 0
895 5 37 0 NA 0
896 5 41 0 NA 0
897 5 36 11 0.000231374359993059 0
898 5 36 64 41.8741188948819 0
899 5 36 98 12.56622476 0
900 5 36 0 NA 0
901 5 44 0 NA 0
902 5 43 55 0.02697495183 0
903 5 43 0 NA 0
904 5 45 69 77.746917112827 0
905 5 45 0 NA 0
906 5 46 0 NA 0
907 5 42 100 29.7297570866209 0
908 5 42 51 0.166666666864375 0
909 5 42 0 NA 0
910 5 48 0 NA 0
911 5 47 97 0.04030676 0
912 5 47 0 NA 0
913 5 49 0 NA 0
914 5 35 84 84.2334462 0
915 5 35 0 NA 0
916 5 50 0 NA 0
917 5 34 6 2009 0
918 5 34 8 0.00105984636 0
919 5 34 58 0.01301289366 0
920 5 34 47 0.0181793606863576 0
921 5 34 0 NA 0
922 5 54 0 NA 0
